feature,category,correlation,abs_correlation,p_value,significant,n_valid
scoring_kickExtraPointsMade_roll3,rolling,0.11714765225587656,0.11714765225587656,1.4969695837269355e-42,True,13529
kicking_extraPointsMade_roll3,rolling,0.11714765225587656,0.11714765225587656,1.4969695837269355e-42,True,13529
kicking_extraPointAttempts_roll3,rolling,0.11708656247895168,0.11708656247895168,1.6521639792028775e-42,True,13529
scoring_kickExtraPoints_roll3,rolling,0.11708656247895168,0.11708656247895168,1.6521639792028775e-42,True,13529
passing_netYardsPerPassAttempt_std,rolling,0.11702786893262367,0.11702786893262367,4.464955436594078e-40,True,12735
home_OTLosses,base,-0.11540398818886985,0.11540398818886985,1.934633882117491e-41,True,13564
scoring_totalPointsPerGame_roll3,rolling,0.11445269768136035,0.11445269768136035,1.1053222244050954e-40,True,13529
scoring_totalPoints_roll3,rolling,0.11445269768136035,0.11445269768136035,1.1053222244050954e-40,True,13529
passing_netYardsPerPassAttempt_roll3,rolling,0.11436182129591672,0.11436182129591672,1.2756129984980935e-40,True,13529
passing_passingTouchdownPct_std,rolling,0.11370295011962926,0.11370295011962926,6.485752412979138e-38,True,12735
passing_passingBigPlays,base,0.11325465847210398,0.11325465847210398,5.7700350016736956e-40,True,13564
receiving_receivingBigPlays,base,0.11325465847210398,0.11325465847210398,5.7700350016736956e-40,True,13564
returning_longPuntReturn,base,0.1126260154669732,0.1126260154669732,1.5386849239879614e-39,True,13564
passing_yardsPerPassAttempt_roll5,rolling,0.11125578552379181,0.11125578552379181,1.5940656669389194e-38,True,13529
passing_QBRating_roll5,rolling,0.1112088570309784,0.1112088570309784,1.7129205276547512e-38,True,13529
passing_quarterbackRating_roll5,rolling,0.1112088570309784,0.1112088570309784,1.7129205276547512e-38,True,13529
road_losses_roll5,rolling,-0.10852254072133462,0.10852254072133462,9.982552388172581e-37,True,13529
miscellaneous_redzoneTouchdownPct,base,0.10836443707015775,0.10836443707015775,1.0267371589163661e-36,True,13564
kicking_longFieldGoalAttempt,base,0.10824080269110614,0.10824080269110614,1.2352372807259977e-36,True,13564
passing_QBRating_std,rolling,0.10786473407539064,0.10786473407539064,2.8553001491179636e-34,True,12735
passing_quarterbackRating_std,rolling,0.10786473407539064,0.10786473407539064,2.8553001491179636e-34,True,12735
scoring_totalTouchdowns_roll3,rolling,0.10779728218198344,0.10779728218198344,2.9404074098453738e-36,True,13529
passing_yardsPerPassAttempt_roll3,rolling,0.10757799330226567,0.10757799330226567,4.0704079422907895e-36,True,13529
kicking_fieldGoalsMade40_49,base,0.10754067340292556,0.10754067340292556,3.504953258315301e-36,True,13564
total_avgPointsAgainst_std,rolling,-0.10741767838828749,0.10741767838828749,5.329145697958544e-34,True,12735
total_pointsAgainst_std,rolling,-0.10741767838828749,0.10741767838828749,5.329145697958544e-34,True,12735
opp_total_pointsAgainst_roll5,rolling,0.10707807570843257,0.10707807570843257,6.48129511995317e-33,True,12386
passing_yardsPerPassAttempt_std,rolling,0.10707412155664707,0.10707412155664707,8.59309542805556e-34,True,12735
home_losses_roll3,rolling,-0.10673046228286702,0.10673046228286702,1.421501300483701e-35,True,13529
punting_puntsInside10Pct,base,0.10644562223157009,0.10644562223157009,1.7666131048583454e-35,True,13564
punting_puntsInside20Pct,base,0.10595583225076652,0.10595583225076652,3.6222906767807344e-35,True,13564
passing_QBRating_roll3,rolling,0.10592005844726467,0.10592005844726467,4.655920133505696e-35,True,13529
passing_quarterbackRating_roll3,rolling,0.10592005844726467,0.10592005844726467,4.655920133505696e-35,True,13529
total_avgPointsAgainst_roll5,rolling,-0.10484486976676095,0.10484486976676095,2.2156133638572527e-34,True,13529
total_pointsAgainst_roll5,rolling,-0.10484486976676095,0.10484486976676095,2.2156133638572527e-34,True,13529
home_winPercent_roll5,rolling,0.10368314027798675,0.10368314027798675,1.1740122260428735e-33,True,13529
home_wins_roll5,rolling,0.10368314027798674,0.10368314027798674,1.1740122260428735e-33,True,13529
defensive_fumbleTouchdowns,base,0.1029491126401128,0.1029491126401128,2.7638149292860235e-33,True,13564
general_defensiveFumblesTouchdowns,base,0.1029491126401128,0.1029491126401128,2.7638149292860235e-33,True,13564
passing_avgGain_roll5,rolling,0.10153801284697958,0.10153801284697958,2.4293322963318195e-32,True,13529
kicking_punts,base,-0.10074566467825782,0.10074566467825782,6.115288650837098e-32,True,13564
punting_puntReturns,base,-0.10074566467825782,0.10074566467825782,6.115288650837098e-32,True,13564
punting_punts,base,-0.10074566467825782,0.10074566467825782,6.115288650837098e-32,True,13564
passing_avgGain_roll3,rolling,0.10000203953120236,0.10000203953120236,2.0446975397252472e-31,True,13529
downs_fourthDownAttempts,base,-0.09971622793824547,0.09971622793824547,2.5392777421771743e-31,True,13564
miscellaneous_fourthDownAttempts,base,-0.09971622793824547,0.09971622793824547,2.5392777421771743e-31,True,13564
passing_passingTouchdownPct_roll3,rolling,0.09934443737774695,0.09934443737774695,5.039371921448099e-31,True,13529
kicking_totalKickingPoints_roll5,rolling,0.09826432382610911,0.09826432382610911,2.188686638312934e-30,True,13529
passing_avgGain_std,rolling,0.097987674658946,0.097987674658946,1.509416060342816e-28,True,12735
road_losses_std,rolling,-0.09590802948523851,0.09590802948523851,2.058127789636228e-27,True,12735
kicking_totalKickingPoints_std,rolling,0.0947596249338238,0.0947596249338238,8.503360148375926e-27,True,12735
rushing_yardsPerRushAttempt,base,0.09272843345111971,0.09272843345111971,2.710822705163262e-27,True,13564
rushing_avgGain,base,0.09272843345111971,0.09272843345111971,2.710822705163262e-27,True,13564
general_fumblesTouchdowns,base,-0.09189115449546949,0.09189115449546949,7.872492396091651e-27,True,13564
opp_points_allowed_trend,opponent,0.09042934153626112,0.09042934153626112,6.519104729515478e-24,True,12386
opp_total_pointsAgainst_roll3,rolling,0.09042934153626112,0.09042934153626112,6.519104729515478e-24,True,12386
kicking_totalKickingPoints_roll3,rolling,0.09040283138123056,0.09040283138123056,5.911518260673301e-26,True,13529
returning_yardsPerPuntReturn,base,0.08775451730037409,0.08775451730037409,1.3245081742262782e-24,True,13564
home_winPercent_std,rolling,0.08714840712746377,0.08714840712746377,6.690395029165132e-23,True,12735
home_wins_std,rolling,0.08714840712746376,0.08714840712746376,6.690395029165132e-23,True,12735
total_pointsAgainst_roll3,rolling,-0.08646640082279755,0.08646640082279755,7.110398712694574e-24,True,13529
total_avgPointsAgainst_roll3,rolling,-0.08646640082279755,0.08646640082279755,7.110398712694574e-24,True,13529
points_allowed_trend,streak,-0.08646640082279755,0.08646640082279755,7.110398712694574e-24,True,13529
miscellaneous_firstDownsRushing_std,rolling,0.08646420266482623,0.08646420266482623,1.444567317012625e-22,True,12735
rushing_rushingFirstDowns_std,rolling,0.08646420266482623,0.08646420266482623,1.444567317012625e-22,True,12735
kicking_fieldGoalAttempts40_49,base,0.08616936268864972,0.08616936268864972,8.869987885626699e-24,True,13564
road_losses_roll3,rolling,-0.08567119671967288,0.08567119671967288,1.8235127423017174e-23,True,13529
miscellaneous_turnOverDifferential_roll5,rolling,0.08414758982477398,0.08414758982477398,1.0816102592592969e-22,True,13529
miscellaneous_firstDownsRushing_roll5,rolling,0.08026521389602116,0.08026521389602116,8.747215949503744e-21,True,13529
rushing_rushingFirstDowns_roll5,rolling,0.08026521389602116,0.08026521389602116,8.747215949503744e-21,True,13529
miscellaneous_turnOverDifferential_std,rolling,0.07836251368317461,0.07836251368317461,8.299715986175031e-19,True,12735
scoring_rushingTouchdowns_std,rolling,0.078138803232264,0.078138803232264,1.0415361673525323e-18,True,12735
rushing_rushingTouchdowns_std,rolling,0.078138803232264,0.078138803232264,1.0415361673525323e-18,True,12735
rushing_rushingYards_std,rolling,0.07793864531877642,0.07793864531877642,1.2754617914349509e-18,True,12735
rushing_rushingYardsPerGame_std,rolling,0.07793864531877642,0.07793864531877642,1.2754617914349509e-18,True,12735
scoring_rushingTouchdowns_roll5,rolling,0.07758171516312981,0.07758171516312981,1.615534269654453e-19,True,13529
rushing_rushingTouchdowns_roll5,rolling,0.07758171516312981,0.07758171516312981,1.615534269654453e-19,True,13529
passing_twoPtPassAttempts,base,-0.0774204072871723,0.0774204072871723,1.7252249911242795e-19,True,13564
returning_puntReturnsStartedInsideThe10,base,0.07708520434849175,0.07708520434849175,2.466738528659221e-19,True,13564
rushing_rushingFirstDowns_roll3,rolling,0.07334647541508625,0.07334647541508625,1.3196758411618762e-17,True,13529
miscellaneous_firstDownsRushing_roll3,rolling,0.07334647541508625,0.07334647541508625,1.3196758411618762e-17,True,13529
rushing_rushingYardsPerGame_roll5,rolling,0.07263346307257941,0.07263346307257941,2.7037878904095917e-17,True,13529
rushing_rushingYards_roll5,rolling,0.07263346307257941,0.07263346307257941,2.7037878904095917e-17,True,13529
punting_avgPuntReturnYards,base,-0.07154406345149585,0.07154406345149585,7.2875954271708e-17,True,13564
home_winPercent_roll3,rolling,0.07069119326731886,0.07069119326731886,1.8421892277509775e-16,True,13529
home_wins_roll3,rolling,0.07069119326731886,0.07069119326731886,1.8421892277509775e-16,True,13529
returning_longKickReturn,base,-0.07003603748508265,0.07003603748508265,3.1879773645121853e-16,True,13564
rushing_rushingYardsPerGame_roll3,rolling,0.068439140296448,0.068439140296448,1.598925772606902e-15,True,13529
rushing_rushingYards_roll3,rolling,0.068439140296448,0.068439140296448,1.598925772606902e-15,True,13529
miscellaneous_turnOverDifferential_roll3,rolling,0.06768698597814919,0.06768698597814919,3.24066572485781e-15,True,13529
scoring_rushingTouchdowns_roll3,rolling,0.06614471746418277,0.06614471746418277,1.3469377382210579e-14,True,13529
rushing_rushingTouchdowns_roll3,rolling,0.06614471746418277,0.06614471746418277,1.3469377382210579e-14,True,13529
defensive_sackYards_roll5,rolling,0.06337602630413033,0.06337602630413033,1.6035946331563056e-13,True,13529
defensive_sackYards_std,rolling,0.06317793540215437,0.06317793540215437,9.60685354637949e-13,True,12735
defensiveInterceptions_interceptions_roll5,rolling,0.06170357194792657,0.06170357194792657,6.81057764353322e-13,True,13529
miscellaneous_totalTakeaways_roll5,rolling,0.06154869390003956,0.06154869390003956,7.771799662543627e-13,True,13529
defensive_passingYardsAllowedPerGame,base,-0.06037358655494489,0.06037358655494489,1.9620282504338902e-12,True,13564
defensiveInterceptions_interceptions_std,rolling,0.059702219242936144,0.059702219242936144,1.5545250115622413e-11,True,12735
rushing_rushingAttempts_std,rolling,0.05959683778194165,0.05959683778194165,1.6874035920671908e-11,True,12735
rushing_rushingAttempts_roll5,rolling,0.059567994052130126,0.059567994052130126,4.0874968862971925e-12,True,13529
defensive_passesDefended_roll5,rolling,0.058985433245685746,0.058985433245685746,6.593935210071444e-12,True,13529
passing_totalOffensivePlays,base,0.05849027849294866,0.05849027849294866,9.279657161899481e-12,True,13564
rushing_totalOffensivePlays,base,0.05849027849294866,0.05849027849294866,9.279657161899481e-12,True,13564
receiving_totalOffensivePlays,base,0.05849027849294866,0.05849027849294866,9.279657161899481e-12,True,13564
miscellaneous_totalTakeaways_std,rolling,0.05748435772040856,0.05748435772040856,8.481118821731122e-11,True,12735
passing_interceptions_std,rolling,-0.055738262837081595,0.055738262837081595,3.087732595200174e-10,True,12735
defensive_passesDefended_roll3,rolling,0.05520868884220375,0.05520868884220375,1.3112288329048642e-10,True,13529
rushing_rushingAttempts_roll3,rolling,0.05480434318028163,0.05480434318028163,1.7856270093503494e-10,True,13529
returning_yardsPerReturn,base,-0.054239116723681285,0.054239116723681285,2.598640941615588e-10,True,13564
punting_puntsInside10,base,0.05414297940520315,0.05414297940520315,2.7942009984711333e-10,True,13564
miscellaneous_fourthDownConvPct,base,-0.05394056101439779,0.05394056101439779,3.254090425745351e-10,True,13564
downs_fourthDownConversionPct,base,-0.05394056101439779,0.05394056101439779,3.254090425745351e-10,True,13564
miscellaneous_totalTakeaways_roll3,rolling,0.05338397680214849,0.05338397680214849,5.192530299654839e-10,True,13529
defensive_sackYards_roll3,rolling,0.05337747788414035,0.05337747788414035,5.217630589754159e-10,True,13529
kicking_fieldGoalsMade1_19,base,0.05325857670925327,0.05325857670925327,5.415303563731283e-10,True,13564
general_totalPenalties,base,-0.053151400732700374,0.053151400732700374,5.863249683786313e-10,True,13564
miscellaneous_totalPenalties,base,-0.053151400732700374,0.053151400732700374,5.863249683786313e-10,True,13564
kicking_fieldGoalAttempts1_19,base,0.053070691801944674,0.053070691801944674,6.224240202365181e-10,True,13564
defensiveInterceptions_interceptions_roll3,rolling,0.05200387226148467,0.05200387226148467,1.427685715965327e-09,True,13529
receiving_yardsPerGame,base,0.05082292237797639,0.05082292237797639,3.173686519349479e-09,True,13564
receiving_receivingYardsPerGame,base,0.05082292237797639,0.05082292237797639,3.173686519349479e-09,True,13564
general_fumblesRecovered,base,-0.050771654613780796,0.050771654613780796,3.291234346489384e-09,True,13564
defensive_passesDefended_std,rolling,0.05012450996864874,0.05012450996864874,1.5179167094413055e-08,True,12735
punting_touchbackPct,base,0.04975848488153393,0.04975848488153393,6.7046927339147235e-09,True,13564
general_penaltyYardsPerGame,base,-0.04870694025322058,0.04870694025322058,1.3830085234903547e-08,True,13564
downs_thirdDownAttempts,base,0.046870081508440777,0.046870081508440777,4.7291929980300755e-08,True,13564
miscellaneous_thirdDownAttempts,base,0.046870081508440777,0.046870081508440777,4.7291929980300755e-08,True,13564
miscellaneous_redzoneFieldGoalPct,base,0.046652414483111304,0.046652414483111304,5.45471292289981e-08,True,13564
passing_interceptions_roll5,rolling,-0.046494864157851375,0.046494864157851375,6.286990526907724e-08,True,13529
kicking_fieldGoalsMade50,base,0.046151964980721626,0.046151964980721626,7.555260442218579e-08,True,13564
total_ties,base,-0.0453876119099817,0.0453876119099817,1.2346682631215563e-07,True,13564
kicking_fieldGoalsMade50_59,base,0.04532761417551305,0.04532761417551305,1.2827765897015939e-07,True,13564
downs_firstDownPenalty,base,0.04407295717307589,0.04407295717307589,2.822029885849018e-07,True,13564
miscellaneous_firstDownsPenalty,base,0.04407295717307589,0.04407295717307589,2.822029885849018e-07,True,13564
passing_interceptions_roll3,rolling,-0.042342650786215186,0.042342650786215186,8.358414450538572e-07,True,13529
miscellaneous_totalGiveaways_roll5,rolling,-0.04181856723777278,0.04181856723777278,1.1401008305490893e-06,True,13529
kicking_touchbackPct,base,0.041497642799536084,0.041497642799536084,1.3338488861283174e-06,True,13564
kicking_avgKickoffYards,base,-0.04095330423620608,0.04095330423620608,1.8315740762551093e-06,True,13564
miscellaneous_totalGiveaways_std,rolling,-0.04033902204286184,0.04033902204286184,5.272473801973597e-06,True,12735
miscellaneous_totalGiveaways_roll3,rolling,-0.035138556095104,0.035138556095104,4.351104354268617e-05,True,13529
kicking_extraPointsBlocked,base,0.03484252196287315,0.03484252196287315,4.9330132780355996e-05,True,13564
scoring_totalTwoPointConvs,base,-0.03375349810940435,0.03375349810940435,8.429634509668668e-05,True,13564
scoring_twoPointPassConvs,base,-0.032712616563206655,0.032712616563206655,0.00013866917684969373,True,13564
passing_twoPointPassConvs,base,-0.032712616563206655,0.032712616563206655,0.00013866917684969373,True,13564
passing_twoPtPass,base,-0.032712616563206655,0.032712616563206655,0.00013866917684969373,True,13564
miscellaneous_totalDrives,base,0.03267429068589059,0.03267429068589059,0.0001411962980836135,True,13564
away_ties,base,-0.03207730401015077,0.03207730401015077,0.00018660899835481033,True,13564
road_ties,base,-0.03207730401015077,0.03207730401015077,0.00018660899835481033,True,13564
home_ties,base,-0.03207730401015076,0.03207730401015076,0.00018660899835481033,True,13564
kicking_fieldGoalsBlockedPct,base,-0.03018387409948401,0.03018387409948401,0.00043838247583401284,True,13564
punting_netAvgPuntYards,base,0.025872013387862047,0.025872013387862047,0.002583381454222019,True,13564
returning_yardsPerKickReturn,base,0.025783224098498574,0.025783224098498574,0.002672841290346971,True,13564
kicking_fieldGoalAttempts60_99,base,-0.022325110285008696,0.022325110285008696,0.00931778164325207,True,13564
returning_kickReturnFairCatchPct,base,0.021261693753932442,0.021261693753932442,0.013275715999128499,True,13564
general_offensiveFumblesTouchdowns,base,0.01899697285408581,0.01899697285408581,0.026934184146851142,True,13564
kicking_fieldGoalAttempts50_59,base,0.01597325183927001,0.01597325183927001,0.06284798631324118,False,13564
punting_puntsBlockedPct,base,-0.015405732672260815,0.015405732672260815,0.0727870920844006,False,13564
kicking_fieldGoalsBlocked,base,-0.013874293067138518,0.013874293067138518,0.10613914983756295,False,13564
rushing_twoPtRushAttempts,base,-0.013244457157194358,0.013244457157194358,0.1229677470329535,False,13564
scoring_twoPointRushConvs,base,-0.012647702431908242,0.012647702431908242,0.14076921219746383,False,13564
rushing_twoPtRush,base,-0.012647702431908242,0.012647702431908242,0.14076921219746383,False,13564
rushing_twoPointRushConvs,base,-0.012647702431908242,0.012647702431908242,0.14076921219746383,False,13564
punting_longPunt,base,-0.011461513998045498,0.011461513998045498,0.181947931969649,False,13564
kicking_fieldGoalAttempts50,base,0.011291930318273101,0.011291930318273101,0.18849957806434914,False,13564
kicking_fieldGoalsMade60_99,base,0.010577499527639964,0.010577499527639964,0.2180144483757703,False,13564
kicking_fairCatchPct,base,0.007633783194472485,0.007633783194472485,0.37400500272320536,False,13564
kicking_extraPointsBlockedPct,base,0.005360765811595905,0.005360765811595905,0.5324395650531314,False,13564
returning_puntReturnFairCatchPct,base,0.004391063188296437,0.004391063188296437,0.6090999125307345,False,13564
kicking_longKickoff,base,-0.0011211580836054,0.0011211580836054,0.8961208395353525,False,13564
kicking_puntAverage,base,-0.0006120516325257676,0.0006120516325257676,0.9431782726558899,False,13564
punting_grossAvgPuntYards,base,-0.0006120516325257676,0.0006120516325257676,0.9431782726558899,False,13564
kicking_avgKickoffReturnYards,base,-1.0540840356074947e-05,1.0540840356074947e-05,0.9990205798095957,False,13564
passing_teamGamesPlayed,base,,,,False,13564
rushing_teamGamesPlayed,base,,,,False,13564
receiving_twoPtReceptionAttempts,base,,,,False,13564
receiving_twoPtReception,base,,,,False,13564
receiving_twoPointRecConvs,base,,,,False,13564
receiving_teamGamesPlayed,base,,,,False,13564
defensive_tacklesForLoss,base,,,,False,13564
defensive_blockedFieldGoalTouchdowns,base,,,,False,13564
defensive_blockedPuntTouchdowns,base,,,,False,13564
defensive_blockedPuntEzRecTd,base,,,,False,13564
defensive_missedFieldGoalReturnTd,base,,,,False,13564
defensive_miscTouchdowns,base,,,,False,13564
defensive_onePtSafetiesMade,base,,,,False,13564
defensive_teamGamesPlayed,base,,,,False,13564
general_gamesPlayed,base,,,,False,13564
general_offensiveTwoPtReturns,base,,,,False,13564
kicking_teamGamesPlayed,base,,,,False,13564
punting_teamGamesPlayed,base,,,,False,13564
miscellaneous_possessionTimeSeconds,base,,,,False,13564
returning_fumbleRecoveryYards,base,,,,False,13564
returning_oppFumbleRecoveryYards,base,,,,False,13564
returning_specialTeamFumbleReturns,base,,,,False,13564
returning_specialTeamFumbleReturnYards,base,,,,False,13564
returning_oppSpecialTeamFumbleReturns,base,,,,False,13564
returning_oppSpecialTeamFumbleReturnYards,base,,,,False,13564
returning_miscFumbleReturns,base,,,,False,13564
returning_miscFumbleReturnYards,base,,,,False,13564
returning_teamGamesPlayed,base,,,,False,13564
scoring_onePtSafetiesMade,base,,,,False,13564
scoring_miscPoints,base,,,,False,13564
scoring_twoPointRecConvs,base,,,,False,13564
total_gamesPlayed,base,,,,False,13564
total_divisionWins,base,,,,False,13564
total_divisionLosses,base,,,,False,13564
total_divisionTies,base,,,,False,13564
total_divisionWinPercent,base,,,,False,13564
total_playoffSeed,base,,,,False,13564
total_gamesBehind,base,,,,False,13564
vsconf_wins,base,,,,False,13564
vsconf_losses,base,,,,False,13564
vsconf_ties,base,,,,False,13564
vsconf_OTLosses,base,,,,False,13564
vsconf_leagueWinPercent,base,,,,False,13564
vsdiv_wins,base,,,,False,13564
vsdiv_divisionWins,base,,,,False,13564
vsdiv_losses,base,,,,False,13564
vsdiv_ties,base,,,,False,13564
vsdiv_OTLosses,base,,,,False,13564
vsdiv_divisionLosses,base,,,,False,13564
vsdiv_divisionTies,base,,,,False,13564
vsdiv_divisionWinPercent,base,,,,False,13564
passing_miscYards,base,,,,False,13564
rushing_miscYards,base,,,,False,13564
receiving_miscYards,base,,,,False,13564
rest_advantage,base,,,,False,13564
