feature,abs_corr
away_passing_netPassingYards,0.12829651513432885
away_passing_yardsPerGame,0.12829651513432885
away_passing_netPassingYardsPerGame,0.12829651513432885
away_passing_passingYards,0.12829651513432885
away_passing_netYardsPerPassAttempt_roll5,0.12751410581480732
away_passing_passingTouchdownPct_std,0.12678284220670483
home_returning_puntReturns,0.1263575173497549
away_kicking_fieldGoalAttempts40_49,0.12621905681797757
away_returning_puntReturnsStartedInsideThe20,0.12604304270391226
home_home_losses_roll5,0.12577834786256176
home_road_losses_roll3,0.12541066236142898
away_passing_netYardsPerPassAttempt_std,0.12473704959881474
away_kicking_longFieldGoalAttempt,0.12456799440301487
away_passing_quarterbackRating_std,0.12456077065219445
away_passing_QBRating_std,0.12456077065219445
away_scoring_totalPointsPerGame_roll3,0.12448829047625098
away_scoring_totalPoints_roll3,0.12448829047625098
home_scoring_totalPointsPerGame_roll5,0.12426596672097705
home_scoring_totalPoints_roll5,0.12426596672097705
home_home_winPercent_roll5,0.12421126856559281
home_home_wins_roll5,0.12421126856559273
away_passing_quarterbackRating_roll5,0.12393893823758718
away_passing_QBRating_roll5,0.12393893823758718
home_returning_puntReturnYards,0.12366738640830646
home_kicking_fieldGoalAttempts30_39,0.12242702666567536
away_passing_passingBigPlays,0.12138413427729869
away_receiving_receivingBigPlays,0.12138413427729869
away_defensive_avgStuffYards,0.1209657545396929
away_passing_netYardsPerPassAttempt_roll3,0.12061191289750117
away_scoring_kickExtraPointsMade_roll3,0.12030670377990993
away_kicking_extraPointsMade_roll3,0.12030670377990993
home_road_wins_roll3,0.12013781536773491
home_road_winPercent_roll3,0.1201378153677343
away_scoring_kickExtraPoints_roll3,0.11971974203880678
away_kicking_extraPointAttempts_roll3,0.11971974203880678
home_scoring_totalTouchdowns_roll5,0.11947490566061024
home_diff_cpoe_3wk,0.1188249725607447
away_diff_cpoe_3wk,0.1188249725607447
home_scoring_kickExtraPoints_std,0.1185092517215803
home_kicking_extraPointAttempts_std,0.1185092517215803
away_scoring_totalTouchdowns_roll3,0.11813105484054913
away_receiving_longReception,0.11754468883131994
away_passing_longPassing,0.11754468883131994
away_passing_quarterbackRating_roll3,0.11751974149343217
away_passing_QBRating_roll3,0.11751974149343217
home_scoring_kickExtraPointsMade_std,0.11744860153262388
home_kicking_extraPointsMade_std,0.11744860153262388
away_punting_puntsInside10Pct,0.11644393827203596
home_total_avgPointsAgainst_roll3,0.11640104171521123
home_total_pointsAgainst_roll3,0.11640104171521123
home_points_allowed_trend,0.11640104171521123
away_passing_yardsPerPassAttempt_roll5,0.1163311816844927
home_receiving_longReception,0.11601287084904396
home_passing_longPassing,0.11601287084904396
away_opp_points_allowed_trend,0.11576535894359244
away_opp_total_pointsAgainst_roll3,0.11576535894359244
away_passing_yardsPerPassAttempt_std,0.11547800808665057
home_passing_netYardsPerPassAttempt_roll5,0.11536142380624231
home_home_winPercent_std,0.11524503940294904
home_home_wins_std,0.11524503940294885
away_road_losses_roll5,0.11467062894912261
home_scoring_kickExtraPoints_roll3,0.11451072366090764
home_kicking_extraPointAttempts_roll3,0.11451072366090764
away_passing_yardsPerPassAttempt_roll3,0.11402715787871119
home_kicking_extraPointsMade_roll3,0.11376298803267706
home_scoring_kickExtraPointsMade_roll3,0.11376298803267706
home_passing_passingTouchdownPct_roll5,0.11274772931768907
home_scoring_totalPoints_std,0.11199072559696427
home_scoring_totalPointsPerGame_std,0.11199072559696427
away_kicking_totalKickingPoints_roll5,0.11128249045773178
home_scoring_totalPoints_roll3,0.11091155878984481
home_scoring_totalPointsPerGame_roll3,0.11091155878984481
away_passing_passingTouchdownPct_roll3,0.11073633120702292
home_passing_netYardsPerPassAttempt_roll3,0.11026112302102072
home_punting_puntReturnYards,0.10970686689371252
home_home_losses_std,0.10944821673430137
away_road_winPercent_roll5,0.10840975352453754
away_road_wins_roll5,0.10840975352453738
home_receiving_receivingFumblesLost,0.10831637109957844
away_punting_puntsInside20Pct,0.10805938329639758
home_miscellaneous_redzoneTouchdownPct,0.10798623963773626
away_returning_longPuntReturn,0.10782880601078407
away_road_winPercent_std,0.10776133891106629
away_road_wins_std,0.10776133891106604
away_punting_puntReturnYards,0.10720904254227823
away_passing_avgGain_roll3,0.10707616154684343
away_passing_avgGain_std,0.10699080938502094
home_scoring_totalTouchdowns_std,0.10664088462532563
away_passing_avgGain_roll5,0.1064444640159077
away_defensive_fumbleTouchdowns,0.1061959566172822
away_general_defensiveFumblesTouchdowns,0.1061959566172822
home_passing_netYardsPerPassAttempt_std,0.10597077509243065
home_returning_longPuntReturn,0.10489175954274563
home_passing_yardsPerPassAttempt_roll5,0.10467404500026004
home_passing_passingYardsPerGame,0.10461540462414774
home_passing_netPassingYards,0.10461540462414774
home_passing_passingYards,0.10461540462414774
home_passing_yardsPerGame,0.10461540462414774
home_passing_netPassingYardsPerGame,0.10461540462414774
away_home_losses_roll3,0.10438253051652027
home_scoring_totalTouchdowns_roll3,0.10345315931617767
away_road_losses_std,0.10270491688939738
away_home_wins_roll3,0.1026352930970284
away_home_winPercent_roll3,0.10263529309702824
away_kicking_totalKickingPoints_std,0.1025568824843162
home_passing_passingBigPlays,0.10243442811223509
home_receiving_receivingBigPlays,0.10243442811223509
home_kicking_longFieldGoalAttempt,0.10211495352228114
home_passing_quarterbackRating_roll5,0.10207081422010454
home_passing_QBRating_roll5,0.10207081422010454
home_home_wins_roll3,0.1014442661613119
home_home_winPercent_roll3,0.10144426616131144
home_passing_yardsPerPassAttempt_roll3,0.10113336054403023
home_general_defensiveFumblesTouchdowns,0.1010617495819562
home_defensive_fumbleTouchdowns,0.1010617495819562
away_total_avgPointsAgainst_std,0.10054589048013635
away_total_pointsAgainst_std,0.10054589048013635
away_miscellaneous_redzoneTouchdownPct,0.10015271626742484
away_kicking_totalKickingPoints_roll3,0.10011321790879407
home_kicking_puntYards,0.09971090469591333
home_punting_puntYards,0.09971090469591333
home_kicking_totalKickingPoints_std,0.09969790768782263
home_passing_quarterbackRating_roll3,0.09954713190882879
home_passing_QBRating_roll3,0.09954713190882879
away_rushing_rushingFirstDowns_std,0.09920466534272461
away_miscellaneous_firstDownsRushing_std,0.09920466534272461
home_kicking_totalKickingPoints_roll5,0.09891085302909508
home_downs_fourthDownConversions,0.0984299627919276
home_miscellaneous_fourthDownConvs,0.0984299627919276
away_opp_qb_out,0.09841640414589296
away_road_winPercent_roll3,0.09828538736272681
away_road_wins_roll3,0.0982853873627266
home_passing_passingTouchdownPct_std,0.09819829416529914
home_punting_puntsInside20Pct,0.09780806200586012
away_miscellaneous_fourthDownConvs,0.09752921660172552
away_downs_fourthDownConversions,0.09752921660172552
away_rushing_avgGain,0.0975170296312287
away_rushing_yardsPerRushAttempt,0.0975170296312287
home_general_fumblesTouchdowns,0.0963699913392736
home_punting_puntsInside10Pct,0.09613914584701848
away_miscellaneous_turnOverDifferential_roll5,0.09603372610099896
home_miscellaneous_fourthDownAttempts,0.09574212743529215
home_downs_fourthDownAttempts,0.09574212743529215
home_home_losses_roll3,0.09563520169310089
home_passing_yardsPerPassAttempt_std,0.09488573588075928
home_passing_avgGain_roll5,0.09444985615028531
home_qb_out,0.09409551867983508
away_road_losses_roll3,0.09373900735125643
away_miscellaneous_turnOverDifferential_std,0.09369235713887167
home_passing_quarterbackRating_std,0.09362062375641303
home_passing_QBRating_std,0.09362062375641303
home_opp_total_pointsAgainst_roll5,0.09329623853347206
away_total_avgPointsAgainst_roll5,0.09317230217019487
away_total_pointsAgainst_roll5,0.09317230217019487
home_kicking_totalKickingPoints_roll3,0.09300654435734487
away_punting_puntReturns,0.09249115179110308
away_kicking_punts,0.09249115179110308
away_punting_punts,0.09249115179110308
home_passing_avgGain_roll3,0.09228956477778459
home_opp_cpoe_3wk,0.09212276154478541
away_cpoe_3wk,0.09210594731608923
away_punting_puntYards,0.09202500262833817
away_kicking_puntYards,0.09202500262833817
home_passing_twoPtPassAttempts,0.09187144985134943
home_passing_passingTouchdownPct_roll3,0.09047554658848873
home_punting_punts,0.09009920951893205
home_punting_puntReturns,0.09009920951893205
home_kicking_punts,0.09009920951893205
away_general_fumblesTouchdowns,0.08986045668449884
home_kicking_fieldGoalsMade40_49,0.08902537054286098
home_receiving_receivingFumbles,0.08886880601435258
away_miscellaneous_firstDownsRushing_roll5,0.08758075368568222
away_rushing_rushingFirstDowns_roll5,0.08758075368568222
home_passing_avgGain_std,0.08568270434856988
home_miscellaneous_turnOverDifferential_roll5,0.08514427706048301
away_rushing_rushingYardsPerGame_std,0.08374579785559183
away_rushing_rushingYards_std,0.08374579785559183
away_rushing_rushingTouchdowns_std,0.0831617732076611
away_scoring_rushingTouchdowns_std,0.0831617732076611
away_returning_kickReturnFumblesLost,0.08153454998516683
away_receiving_receivingFumblesLost,0.0799979419812148
away_rushing_rushingYardsPerGame_roll5,0.0794910718492347
away_rushing_rushingYards_roll5,0.0794910718492347
away_returning_kickReturnFumbles,0.07914076416044034
home_returning_yardsPerPuntReturn,0.07898912378175799
away_returning_yardsPerPuntReturn,0.07833759016635292
away_scoring_rushingTouchdowns_roll5,0.07813032122668725
away_rushing_rushingTouchdowns_roll5,0.07813032122668725
away_passing_interceptions_std,0.07809351191227182
home_returning_kickReturnFumbles,0.07761740653188892
home_rushing_rushingTouchdowns_roll5,0.07751215145346921
home_scoring_rushingTouchdowns_roll5,0.07751215145346921
home_miscellaneous_turnOverDifferential_roll3,0.0773363339465007
home_returning_puntReturnsStartedInsideThe10,0.07677642555854806
away_passing_totalOffensivePlays,0.0757169853173429
away_rushing_totalOffensivePlays,0.0757169853173429
away_receiving_totalOffensivePlays,0.0757169853173429
home_opp_points_allowed_trend,0.07571544887648103
home_opp_total_pointsAgainst_roll3,0.07571544887648103
home_cpoe_3wk,0.07532077811406807
away_miscellaneous_firstDownsRushing_roll3,0.07505653741079957
away_rushing_rushingFirstDowns_roll3,0.07505653741079957
home_miscellaneous_firstDownsRushing_std,0.07489882612856125
home_rushing_rushingFirstDowns_std,0.07489882612856125
home_rushing_yardsPerRushAttempt,0.07456343450919077
home_rushing_avgGain,0.07456343450919077
away_downs_fourthDownAttempts,0.0742775583883779
away_miscellaneous_fourthDownAttempts,0.0742775583883779
home_miscellaneous_firstDownsRushing_roll5,0.07418091685062833
home_rushing_rushingFirstDowns_roll5,0.07418091685062833
home_defensive_sackYards_std,0.07390088735997218
away_total_avgPointsAgainst_roll3,0.07358350404762533
away_points_allowed_trend,0.07358350404762533
away_total_pointsAgainst_roll3,0.07358350404762533
home_miscellaneous_firstDownsRushing_roll3,0.07328448793516786
home_rushing_rushingFirstDowns_roll3,0.07328448793516786
home_returning_defFumbleReturnYards,0.07268666016336006
away_rushing_rushingYards_roll3,0.07248299888037806
away_rushing_rushingYardsPerGame_roll3,0.07248299888037806
away_defensive_sackYards_std,0.07086845354887855
away_rushing_rushingFumblesLost,0.07057184160125278
away_miscellaneous_turnOverDifferential_roll3,0.07037126097922553
home_rushing_rushingTouchdowns_std,0.07034467936036616
home_scoring_rushingTouchdowns_std,0.07034467936036616
away_rushing_rushingTouchdowns_roll3,0.07023222100437616
away_scoring_rushingTouchdowns_roll3,0.07023222100437616
home_returning_kickReturnFumblesLost,0.06977895323599638
home_returning_longKickReturn,0.06973939542871448
home_rushing_rushingYards_std,0.06881172232372626
home_rushing_rushingYardsPerGame_std,0.06881172232372626
home_rushing_rushingTouchdowns_roll3,0.06836769402274447
home_scoring_rushingTouchdowns_roll3,0.06836769402274447
away_defensive_sackYards_roll5,0.06776861805367974
home_miscellaneous_turnOverDifferential_std,0.06773222300427018
away_opp_cpoe_3wk,0.06771528663494152
home_defensive_sackYards_roll5,0.06751962200921222
home_kicking_fieldGoalAttempts40_49,0.06735703261667578
home_diff_injury_impact,0.06719866842021503
away_diff_injury_impact,0.06719866842021503
away_punting_puntsInside10,0.06669936205199624
home_rushing_rushingYardsPerGame_roll3,0.06610233210388856
home_rushing_rushingYards_roll3,0.06610233210388856
home_defensiveInterceptions_interceptions_roll5,0.06605944573272406
home_defensive_passesDefended_roll5,0.06603664585404856
away_rushing_rushingAttempts_std,0.06597585807386276
away_miscellaneous_thirdDownAttempts,0.06568164710617447
away_downs_thirdDownAttempts,0.06568164710617447
away_defensive_sackYards_roll3,0.0656710191138559
home_rushing_rushingYardsPerGame_roll5,0.06561593380759882
home_rushing_rushingYards_roll5,0.06561593380759882
away_receiving_receivingFirstDowns,0.06497690020619101
away_rushing_rushingAttempts_roll5,0.0646180980234055
away_miscellaneous_firstDownsPassing,0.0644555684380439
away_downs_firstDownPassing,0.0644555684380439
away_passing_passingFirstDowns,0.0644555684380439
away_returning_puntReturnsStartedInsideThe10,0.06424752884193519
away_punting_touchbackPct,0.06350056830374351
home_defensive_passesDefended_roll3,0.06313205606616232
away_miscellaneous_totalTakeaways_roll5,0.06261974574122474
away_miscellaneous_fourthDownConvPct,0.06246327005005147
away_downs_fourthDownConversionPct,0.06246327005005147
home_opp_qb_out,0.062349230646982674
away_qb_out,0.062349230646982674
home_ryoe_3wk,0.062031858079250234
home_defensive_assistTackles,0.06188342062816351
home_general_fumblesRecovered,0.061846301676681585
home_returning_puntReturnFairCatches,0.06148928300182299
away_punting_avgPuntReturnYards,0.06095390061527727
home_miscellaneous_totalTakeaways_roll5,0.06079738576452564
home_defensiveInterceptions_interceptions_std,0.06065905120730545
home_defensive_passingYardsAllowed,0.060526338833966235
home_defensive_passingYardsAllowedPerGame,0.060526338833966235
away_miscellaneous_totalGiveaways_std,0.05981544341780535
home_punting_avgPuntReturnYards,0.059751674342578616
home_general_penaltyYardsPerGame,0.059650002918559215
home_miscellaneous_totalPenaltyYards,0.059650002918559215
home_general_totalPenaltyYards,0.059650002918559215
away_returning_yardsPerReturn,0.05917139644136965
home_defensiveInterceptions_interceptions_roll3,0.05889183561585464
home_rushing_rushingAttempts_roll5,0.058525548722262816
away_returning_longKickReturn,0.05815509609658014
home_rushing_rushingFumblesLost,0.058146220993044326
away_receiving_receivingYardsPerGame,0.0579330667740317
away_receiving_receivingYards,0.0579330667740317
away_receiving_yardsPerGame,0.0579330667740317
away_receiving_receivingFumbles,0.05776281404886526
away_defensive_passesDefended_roll5,0.05747351709860653
away_kicking_touchbackPct,0.057462426601881944
away_rushing_rushingAttempts_roll3,0.05745744270530944
away_kicking_fieldGoalAttempts1_19,0.057432206581540565
away_kicking_fieldGoalsMade1_19,0.057432206581540565
home_defensive_sackYards_roll3,0.05742923311301719
away_defensive_passesDefended_roll3,0.056854860512654745
away_passing_passingYardsAfterCatch,0.05653703770598293
away_receiving_receivingYardsAfterCatch,0.05653703770598293
away_returning_puntReturnFairCatches,0.05648828906474615
home_passing_completions,0.05612059128766301
home_receiving_receptions,0.05612059128766301
away_passing_interceptions_roll5,0.05606539569009132
away_defensiveInterceptions_interceptions_roll5,0.05603833015977878
home_miscellaneous_totalTakeaways_roll3,0.05587770130610284
away_defensiveInterceptions_interceptions_std,0.05579582363427197
away_miscellaneous_totalTakeaways_std,0.05575812058732513
home_rushing_rushingAttempts_roll3,0.055578784146580566
away_miscellaneous_redzoneFieldGoalPct,0.05548856958427855
home_rushing_rushingAttempts_std,0.05547170924312576
home_general_totalPenalties,0.055378505513636045
home_miscellaneous_totalPenalties,0.055378505513636045
home_returning_yardsPerReturn,0.05485193203840371
away_miscellaneous_totalGiveaways_roll5,0.05460709057998904
home_miscellaneous_totalTakeaways_std,0.054391000057835745
away_defensive_passesDefended_std,0.05429045828534293
away_miscellaneous_totalTakeaways_roll3,0.05413330155503935
away_miscellaneous_firstDownsPenalty,0.05364291476874309
away_downs_firstDownPenalty,0.05364291476874309
home_kicking_fieldGoalsBlockedPct,0.05320070468859418
home_defensive_passesDefended_std,0.05316381144769619
home_defensive_safeties,0.05310103189796847
home_downs_fourthDownConversionPct,0.05261959329155839
home_miscellaneous_fourthDownConvPct,0.05261959329155839
away_returning_defFumbleReturnYards,0.05233105513756351
home_scoring_totalTwoPointConvs,0.05192993933817739
away_kicking_extraPointsBlocked,0.050904778776748615
home_kicking_fieldGoalsMade1_19,0.050319867423210006
away_defensive_soloTackles,0.04973769382070303
home_kicking_fieldGoalAttempts1_19,0.04968269954014767
away_defensiveInterceptions_interceptions_roll3,0.04870719917417587
home_receiving_receivingFirstDowns,0.04864767027928315
home_passing_interceptions_roll3,0.04847630012546697
home_scoring_returnTouchdowns,0.048252019047982826
home_kicking_fieldGoalsMade50,0.04816633765218558
home_opp_injury_impact,0.04809505285342034
away_injury_impact,0.04809505285342034
home_miscellaneous_firstDownsPassing,0.04801166024094399
home_passing_passingFirstDowns,0.04801166024094399
home_downs_firstDownPassing,0.04801166024094399
away_passing_twoPtPassAttempts,0.047949091943252184
home_kicking_fieldGoalsMade50_59,0.04749320148820311
home_passing_interceptions_std,0.04741464640648675
away_kicking_fairCatches,0.04740813244929678
away_punting_fairCatches,0.04740813244929678
away_defensive_safeties,0.04739855493205462
home_defensive_totalTackles,0.047076762977390364
home_passing_twoPointPassConvs,0.04705549577134554
home_scoring_twoPointPassConvs,0.04705549577134554
home_passing_twoPtPass,0.04705549577134554
home_returning_puntReturnTouchdowns,0.0462016811292146
home_kicking_fieldGoalsMissedYards,0.04546421539230158
away_opp_separation_3wk,0.04487162676902169
away_passing_interceptions_roll3,0.04481135154680802
home_passing_interceptions_roll5,0.044704845839231906
away_punting_netAvgPuntYards,0.04453847639806465
away_receiving_receptions,0.044120845522734355
away_passing_completions,0.044120845522734355
home_miscellaneous_totalGiveaways_roll3,0.04405986421930092
home_passing_totalOffensivePlays,0.043297537294720724
home_receiving_totalOffensivePlays,0.043297537294720724
home_rushing_totalOffensivePlays,0.043297537294720724
away_opp_injury_impact,0.042974496975529554
home_punting_touchbackPct,0.04265477730579661
away_miscellaneous_totalDrives,0.0424790126329284
home_miscellaneous_totalGiveaways_roll5,0.04200852094222906
home_separation_3wk,0.04177375712478007
home_miscellaneous_redzoneFieldGoalPct,0.041772002672429746
home_injury_impact,0.04142731886929504
home_punting_puntsInside10,0.041358825452841357
away_returning_puntReturnTouchdowns,0.041039205071225854
home_kicking_avgKickoffYards,0.04097785499116967
away_diff_separation_3wk,0.04063466671653638
home_diff_separation_3wk,0.04063466671653638
away_opp_ryoe_3wk,0.04039851879663506
home_downs_thirdDownAttempts,0.03917234976381882
home_miscellaneous_thirdDownAttempts,0.03917234976381882
home_returning_puntReturnFumblesLost,0.0386142917860377
away_passing_passingYardsAtCatch,0.03861129829015228
home_kicking_fairCatches,0.03852054188719655
home_punting_fairCatches,0.03852054188719655
home_defensive_kicksBlocked,0.03760202447138667
away_defensive_passingYardsAllowedPerGame,0.03754093372889075
away_defensive_passingYardsAllowed,0.03754093372889075
away_punting_puntsInside20,0.03745805341175087
home_punting_puntsBlocked,0.0374505947682075
away_miscellaneous_totalGiveaways_roll3,0.03744760090251525
away_defensive_kicksBlocked,0.037319568152782645
home_kicking_fieldGoalsBlocked,0.03687194031125375
home_receiving_receivingYards,0.03676429873975615
home_receiving_receivingYardsPerGame,0.03676429873975615
home_receiving_yardsPerGame,0.03676429873975615
away_punting_touchbacks,0.03596741881778317
away_kicking_puntTouchbacks,0.03596741881778317
away_general_fumblesRecovered,0.03458689798968579
away_ryoe_3wk,0.03418303892542933
home_returning_yardsPerKickReturn,0.0340206049489522
home_punting_puntsInside20,0.03354058436910138
away_kicking_fieldGoalsMade50,0.03286072186341021
home_rushing_rushingFumbles,0.03242401776190999
home_passing_passingYardsAfterCatch,0.03228811218839685
home_receiving_receivingYardsAfterCatch,0.03226321429651938
away_kicking_fieldGoalsMade50_59,0.03225991770418962
home_opp_ryoe_3wk,0.032193551278139464
home_kicking_touchbackPct,0.03202663981937251
home_returning_kickReturnFairCatchPct,0.03175694684261277
home_rushing_twoPtRushAttempts,0.031700078231609356
away_miscellaneous_totalPenalties,0.030740033347862013
away_general_totalPenalties,0.030740033347862013
away_kicking_avgKickoffYards,0.030267655497006017
away_returning_puntReturnFumblesLost,0.029831969893712416
home_miscellaneous_totalGiveaways_std,0.029310303286283902
home_miscellaneous_totalDrives,0.029298644949365186
away_scoring_returnTouchdowns,0.029063156769914087
home_miscellaneous_firstDownsPenalty,0.028328741527278795
home_downs_firstDownPenalty,0.028328741527278795
away_general_penaltyYardsPerGame,0.02741893129985829
away_miscellaneous_totalPenaltyYards,0.02741893129985829
away_general_totalPenaltyYards,0.02741893129985829
home_punting_puntsBlockedPct,0.02679292041621382
away_punting_puntsBlocked,0.026531958102755444
home_diff_time_to_throw_3wk,0.026019603273726266
away_diff_time_to_throw_3wk,0.026019603273726266
away_returning_kickReturnFairCatchPct,0.025830464079860758
away_receiving_receivingYardsAtCatch,0.025480138133170693
home_rushing_twoPtRush,0.02472973650953122
home_rushing_twoPointRushConvs,0.02472973650953122
home_scoring_twoPointRushConvs,0.02472973650953122
away_opp_time_to_throw_3wk,0.024721153876965562
home_defensive_soloTackles,0.023127942659247596
home_time_to_throw_3wk,0.022735454503049233
away_defensive_totalTackles,0.022394233597947094
away_rushing_rushingFumbles,0.02205144993143236
away_returning_yardsPerKickReturn,0.021468246755745664
home_returning_kickReturnTouchdowns,0.021372958027290462
home_kicking_kickoffReturnTouchdowns,0.021372958027290462
away_kicking_puntAverage,0.02090638482920346
away_punting_grossAvgPuntYards,0.02090638482920346
home_kicking_extraPointsBlocked,0.02024824597319455
home_kicking_fieldGoalAttempts50_59,0.01926674029618559
home_div_game,0.019216645654202575
away_div_game,0.019216645654202575
home_receiving_receivingYardsAtCatch,0.01886664151134791
away_kicking_fieldGoalsBlockedPct,0.01845691824962156
away_rushing_twoPtRushAttempts,0.01681590665937815
home_punting_longPunt,0.01618774458232635
home_returning_puntReturnFairCatchPct,0.015736052593130215
home_kicking_fairCatchPct,0.014370421578517499
away_kicking_fieldGoalsMissedYards,0.014103635580835537
home_punting_netAvgPuntYards,0.013794383792500264
away_kicking_extraPointsBlockedPct,0.013402782400758201
home_kicking_fieldGoalAttempts50,0.012815215816140446
away_scoring_totalTwoPointConvs,0.012667977743867445
away_punting_puntsBlockedPct,0.012016444472978694
away_punting_longPunt,0.011701341722346282
away_separation_3wk,0.010725281632932444
home_punting_touchbacks,0.010264762412215465
home_kicking_puntTouchbacks,0.010264762412215465
away_rushing_twoPointRushConvs,0.009402389333326105
away_rushing_twoPtRush,0.009402389333326105
away_scoring_twoPointRushConvs,0.009402389333326105
home_opp_separation_3wk,0.009079008035248632
away_passing_twoPointPassConvs,0.00890868476637673
away_passing_twoPtPass,0.00890868476637673
away_scoring_twoPointPassConvs,0.00890868476637673
away_kicking_fieldGoalAttempts50_59,0.008002033248907225
away_kicking_longKickoff,0.007712731846310659
home_kicking_puntAverage,0.006931538590707791
home_punting_grossAvgPuntYards,0.006931538590707791
home_kicking_avgKickoffReturnYards,0.006109012692166981
home_passing_passingYardsAtCatch,0.0051394191357310515
away_kicking_avgKickoffReturnYards,0.004547201082430587
away_diff_ryoe_3wk,0.004002660482590413
home_diff_ryoe_3wk,0.004002660482590413
home_kicking_longKickoff,0.00350653463510057
home_kicking_extraPointsBlockedPct,0.00332135017446864
away_kicking_fieldGoalAttempts50,0.00290841635417553
away_returning_kickReturnTouchdowns,0.0023229363130400733
away_kicking_kickoffReturnTouchdowns,0.0023229363130400733
away_returning_puntReturnFairCatchPct,0.0022399879482467183
home_returning_puntReturnFumbles,0.0017723254209834403
away_kicking_fairCatchPct,0.0015938613311811702
away_kicking_fieldGoalsBlocked,0.001061506685399794
away_returning_puntReturnFumbles,0.0003711715104065766
home_opp_time_to_throw_3wk,0.00026305418975624016
away_time_to_throw_3wk,4.088629301310516e-06
